"DateTime","Last Month","This Month"
"2020-01-25 16:00:00",0.46,1.19
"2020-01-25 17:00:00",0.43,1.16
"2020-01-25 18:00:00",0.37,0.86
"2020-01-25 19:00:00",0.41,0.83
"2020-01-25 20:00:00",0.48,1.08
"2020-01-25 21:00:00",0.36,2.75
"2020-01-25 22:00:00",0.38,1.06
"2020-01-25 23:00:00",0.47,3.39
"2020-01-26 00:00:00",0.41,2.97
"2020-01-26 01:00:00",0.37,0.67
"2020-01-26 02:00:00",0.44,0.69
"2020-01-26 03:00:00",0.46,0.62
"2020-01-26 04:00:00",0.36,0.57
"2020-01-26 05:00:00",0.41,0.61
"2020-01-26 06:00:00",0.48,0.82
"2020-01-26 07:00:00",0.38,1.12
"2020-01-26 08:00:00",0.37,0.95
"2020-01-26 09:00:00",0.57,0.7
"2020-01-26 10:00:00",0.45,1.3
"2020-01-26 11:00:00",0.38,0.63
"2020-01-26 12:00:00",0.42,0.58
"2020-01-26 13:00:00",0.5,0.89
"2020-01-26 14:00:00",0.48,1.24
"2020-01-26 15:00:00",0.46,1.31
"2020-01-26 16:00:00",0.36,1.29
"2020-01-26 17:00:00",0.38,1.34
"2020-01-26 18:00:00",0.49,2.49
"2020-01-26 19:00:00",0.43,0.98
"2020-01-26 20:00:00",0.38,0.92
"2020-01-26 21:00:00",0.43,0.65
"2020-01-26 22:00:00",0.49,0.8
"2020-01-26 23:00:00",0.38,0.72
"2020-01-27 00:00:00",0.36,0.69
"2020-01-27 01:00:00",0.49,0.68
"2020-01-27 02:00:00",0.42,0.61
"2020-01-27 03:00:00",0.36,0.55
"2020-01-27 04:00:00",0.43,0.64
"2020-01-27 05:00:00",0.46,1.1
"2020-01-27 06:00:00",0.37,0.86
